,TEMP_MAX,TEMP_MIN,PRECIP
2015-09-26,15.79,5.38,0.26
2015-09-27,15.94,-0.16,0.00
2015-09-28,17.29,0.80,0.00
2015-09-29,19.19,1.10,0.00
2015-09-30,20.49,2.10,0.00
2015-10-01,21.54,2.85,0.00
2015-10-02,12.29,3.90,4.79
2015-10-03,14.49,5.61,0.00
2015-10-04,14.34,0.04,0.00
2015-10-05,15.39,-0.11,0.00
2015-10-06,14.74,1.30,0.00
2015-10-07,14.29,4.85,0.99
2015-10-08,14.99,9.80,0.00
2015-10-09,16.84,7.60,0.00
2015-10-10,17.44,8.95,8.67
2015-10-11,17.49,9.29,0.00
2015-10-12,13.64,4.45,0.00
2015-10-13,16.29,1.74,0.00
2015-10-14,14.44,-0.50,0.00
2015-10-15,13.59,-1.05,0.00
2015-10-16,15.94,0.85,0.00
2015-10-17,16.89,1.15,0.00
2015-10-18,14.49,7.10,6.86
2015-10-19,18.39,8.24,2.32
2015-10-20,15.24,1.34,0.26
2015-10-21,10.54,-0.00,0.00
2015-10-22,15.39,-0.65,0.00
2015-10-23,11.44,-1.90,0.00
2015-10-24,8.44,-2.75,0.13
2015-10-25,9.79,-1.11,1.18
2015-10-26,13.64,4.05,6.88
2015-10-27,7.19,1.48,0.13
2015-10-28,5.53,-2.10,7.26
2015-10-29,13.74,3.05,0.93
2015-10-30,12.39,5.20,1.97
2015-10-31,10.19,3.64,10.49
2015-11-01,10.14,0.55,6.31
2015-11-02,8.44,0.66,1.20
2015-11-03,7.39,-1.76,0.13
2015-11-04,5.14,-5.15,0.26
2015-11-05,7.34,-2.05,0.00
2015-11-06,4.89,-3.60,0.00
2015-11-07,8.84,2.60,3.91
2015-11-08,10.19,2.78,4.21
2015-11-09,5.04,-0.23,0.00
2015-11-10,3.39,-6.15,0.52
2015-11-11,9.04,-1.66,0.00
2015-11-12,5.29,-5.35,0.00
2015-11-13,12.24,2.96,0.00
2015-11-14,8.41,3.04,8.98
2015-11-15,4.39,0.93,4.13
2015-11-16,2.85,-5.80,0.00
2015-11-17,6.99,0.75,19.19
2015-11-18,4.74,-3.90,0.13
2015-11-19,2.89,-6.55,0.00
2015-11-20,4.04,-5.96,0.00
2015-11-21,1.09,-7.81,0.00
2015-11-22,2.44,-5.55,0.26
2015-11-23,1.79,-3.00,7.85
2015-11-24,-1.41,-4.31,1.70
2015-11-25,-2.71,-12.51,0.00
2015-11-26,-3.26,-13.21,0.00
2015-11-27,-6.61,-10.90,0.00
2015-11-28,-7.01,-8.40,0.00
2015-11-29,-6.01,-8.45,0.00
2015-11-30,-6.06,-7.50,0.00
2015-12-01,-3.51,-7.16,0.92
2015-12-02,-0.36,-5.25,0.61
2015-12-03,3.29,-2.75,0.00
2015-12-04,4.14,-0.21,0.00
2015-12-05,2.59,-1.45,3.84
2015-12-06,5.84,-1.05,2.59
2015-12-07,5.44,2.24,1.39
2015-12-08,9.14,1.84,4.34
2015-12-09,9.89,0.28,6.77
2015-12-10,2.94,-3.15,0.39
2015-12-11,3.64,-3.35,0.13
2015-12-12,1.29,-2.75,0.80
2015-12-13,2.14,-1.91,2.31
2015-12-14,2.24,-1.96,0.34
2015-12-15,-0.06,-6.05,2.05
2015-12-16,1.39,-8.75,0.54
2015-12-17,-3.23,-10.35,4.83
2015-12-18,0.84,-5.76,5.48
2015-12-19,-0.86,-3.06,0.00
2015-12-20,0.49,-3.16,0.00
2015-12-21,-1.46,-3.76,1.59
2015-12-22,-1.61,-5.55,1.26
2015-12-23,-2.01,-5.00,0.52
2015-12-24,-1.51,-5.20,0.13
2015-12-25,-3.21,-7.46,0.00
2015-12-26,-5.56,-11.70,10.03
2015-12-27,-3.66,-6.70,10.02
2015-12-28,-2.16,-5.41,1.49
2015-12-29,-2.76,-5.89,0.00
2015-12-30,-4.35,-7.17,0.00
2015-12-31,-6.56,-13.66,0.00
2016-01-01,-6.61,-17.85,0.00
2016-01-02,-9.51,-11.50,0.00
2016-01-03,-9.11,-11.60,0.39
2016-01-04,-5.91,-11.40,4.33
2016-01-05,-2.06,-7.00,1.09
2016-01-06,1.29,-3.90,2.58
2016-01-07,0.49,-2.10,2.62
2016-01-08,0.84,-3.00,0.00
2016-01-09,0.89,-3.16,0.00
2016-01-10,-0.96,-3.35,0.00
2016-01-11,-0.56,-3.11,0.00
2016-01-12,-0.51,-3.31,0.52
2016-01-13,1.58,-3.85,0.87
2016-01-14,3.09,-5.90,0.00
2016-01-15,-0.31,-4.35,0.00
2016-01-16,-1.87,-5.25,8.01
2016-01-17,0.29,-4.10,0.00
2016-01-18,2.44,-1.90,0.40
2016-01-19,2.19,-3.66,5.11
2016-01-20,1.59,-1.76,2.96
2016-01-21,2.94,-2.10,0.60
2016-01-22,5.19,-1.20,2.40
2016-01-23,1.01,-2.25,14.85
2016-01-24,2.39,-1.75,0.14
2016-01-25,1.44,-1.71,0.00
2016-01-26,2.44,-1.71,0.13
2016-01-27,4.13,0.69,0.00
2016-01-28,6.24,1.26,0.13
2016-01-29,2.57,-1.80,2.94
2016-01-30,1.09,-4.06,3.31
2016-01-31,-0.56,-2.55,6.95
2016-02-01,-0.06,-2.47,2.74
2016-02-02,0.04,-7.94,0.00
2016-02-03,-2.37,-11.51,4.19
2016-02-04,2.39,-4.50,0.54
2016-02-05,4.88,-1.40,0.00
2016-02-06,5.99,-1.74,0.00
2016-02-07,0.19,-6.01,0.14
2016-02-08,3.29,-4.20,0.00
2016-02-09,2.54,-6.15,0.00
2016-02-10,4.18,-4.80,0.00
2016-02-11,3.04,-4.65,2.71
2016-02-12,3.59,-0.66,5.89
2016-02-13,4.79,1.09,0.00
2016-02-14,4.04,0.59,0.61
2016-02-15,7.09,2.04,3.46
2016-02-16,12.09,1.19,0.14
2016-02-17,3.34,-0.16,2.44
2016-02-18,5.34,0.78,7.54
2016-02-19,4.94,-1.61,1.12
2016-02-20,8.49,-0.98,0.00
2016-02-21,4.44,-4.66,0.00
2016-02-22,8.54,-2.18,0.00
2016-02-23,5.24,-6.30,0.00
2016-02-24,7.34,-4.75,0.00
2016-02-25,7.74,-5.25,0.00
2016-02-26,6.24,-5.10,0.92
2016-02-27,12.04,-0.16,0.40
2016-02-28,6.39,-2.61,1.39
2016-02-29,10.54,1.63,0.00
2016-03-01,1.55,-1.41,6.66
2016-03-02,8.79,-1.86,1.45
2016-03-03,10.69,-0.27,0.13
2016-03-04,9.19,-2.75,0.26
2016-03-05,15.04,3.05,1.05
2016-03-06,13.39,3.34,7.67
2016-03-07,5.54,-0.36,3.06
2016-03-08,9.29,0.44,0.13
2016-03-09,6.99,-2.91,1.33
2016-03-10,14.29,0.24,0.13
2016-03-11,10.54,-3.51,0.00
2016-03-12,11.54,1.77,0.99
2016-03-13,6.84,-3.01,0.26
2016-03-14,9.44,0.74,0.00
2016-03-15,9.94,1.08,0.00
2016-03-16,6.34,-3.11,0.13
2016-03-17,8.39,-5.61,0.00
2016-03-18,8.74,-5.36,0.00
2016-03-19,12.44,-4.51,0.00
2016-03-20,8.74,-0.20,1.46
2016-03-21,12.54,0.74,0.00
2016-03-22,12.34,2.44,0.00
2016-03-23,10.64,2.64,0.00
2016-03-24,11.59,2.39,3.25
2016-03-25,9.64,0.34,0.00
2016-03-26,12.19,-3.30,0.00
2016-03-27,7.20,2.54,4.58
2016-03-28,9.04,0.84,0.00
2016-03-29,12.64,-2.71,0.00
2016-03-30,16.54,-1.36,0.00
2016-03-31,18.59,1.04,0.00
2016-04-01,19.85,0.23,0.00
2016-04-02,20.49,3.57,0.00
2016-04-03,18.05,0.83,0.00
2016-04-04,12.91,4.82,6.84
2016-04-05,9.74,4.04,0.00
2016-04-06,16.89,5.59,0.00
2016-04-07,18.35,0.46,0.00
2016-04-08,22.15,1.86,0.00
2016-04-09,17.95,4.78,0.00
2016-04-10,18.69,-0.81,0.00
2016-04-11,19.42,-0.44,0.00
2016-04-12,16.95,0.29,0.00
2016-04-13,15.29,1.79,0.00
2016-04-14,14.69,3.99,0.00
2016-04-15,16.92,1.36,0.00
2016-04-16,17.28,-0.68,0.00
2016-04-17,21.09,2.16,0.00
2016-04-18,25.42,2.53,0.00
2016-04-19,25.59,4.39,0.00
2016-04-20,25.72,5.33,0.00
2016-04-21,25.62,6.43,0.00
2016-04-22,16.65,6.97,0.89
2016-04-23,19.82,3.79,0.53
2016-04-24,16.35,6.89,0.41
2016-04-25,16.29,5.66,0.00
2016-04-26,18.45,-0.14,0.00
2016-04-27,20.15,2.06,0.00
2016-04-28,21.85,2.09,0.00
2016-04-29,14.29,7.89,0.13
2016-04-30,19.59,0.59,0.00
2016-05-01,23.19,0.36,0.00
2016-05-02,26.79,3.49,0.00
2016-05-03,27.15,5.26,0.00
2016-05-04,20.09,10.66,11.34
2016-05-05,16.36,7.65,2.81
2016-05-06,23.35,3.36,0.00
2016-05-07,26.89,4.63,0.00
2016-05-08,19.60,7.88,0.00
2016-05-09,19.25,0.69,0.00
2016-05-10,20.39,0.96,0.00
2016-05-11,17.92,6.40,16.57
2016-05-12,18.91,2.92,0.00
2016-05-13,21.85,4.43,0.00
2016-05-14,22.72,7.06,0.00
2016-05-15,24.29,5.00,0.00
2016-05-16,23.85,9.86,0.00
2016-05-17,23.39,6.39,0.00
2016-05-18,22.95,8.09,0.13
2016-05-19,15.12,4.56,2.45
2016-05-20,18.61,6.27,0.20
2016-05-21,15.69,8.35,5.43
2016-05-22,14.12,8.56,0.13
2016-05-23,18.66,9.41,0.27
2016-05-24,23.16,5.97,0.00
2016-05-25,22.85,9.22,0.00
2016-05-26,19.46,7.28,0.00
2016-05-27,13.75,5.62,3.07
2016-05-28,15.49,2.23,0.84
2016-05-29,16.32,5.22,1.38
2016-05-30,20.32,0.56,0.00
2016-05-31,22.79,3.33,0.00
2016-06-01,25.48,9.16,0.00
2016-06-02,23.39,10.96,0.00
2016-06-03,26.35,6.56,0.00
2016-06-04,30.55,8.96,0.00
2016-06-05,33.20,12.75,0.00
2016-06-06,34.32,9.90,0.00
2016-06-07,32.45,12.66,0.00
2016-06-08,27.32,14.44,0.76
2016-06-09,21.91,6.02,0.00
2016-06-10,14.83,8.52,24.70
2016-06-11,15.49,4.93,0.93
2016-06-12,20.62,7.86,0.00
2016-06-13,18.69,6.96,1.92
2016-06-14,16.11,5.88,0.00
2016-06-15,18.29,0.66,0.00
2016-06-16,20.65,2.36,0.00
2016-06-17,22.39,2.89,0.00
2016-06-18,13.98,8.21,11.55
2016-06-19,18.25,6.37,2.96
2016-06-20,21.91,5.33,0.00
2016-06-21,22.61,8.75,0.00
2016-06-22,25.52,7.46,0.00
2016-06-23,21.19,11.46,1.54
2016-06-24,14.82,10.05,9.43
2016-06-25,22.36,11.96,0.00
2016-06-26,26.75,7.76,0.00
2016-06-27,29.76,10.43,0.81
2016-06-28,30.69,10.79,0.09
2016-06-29,32.92,14.13,0.00
2016-06-30,30.36,16.62,0.00
2016-07-01,23.59,12.16,0.09
2016-07-02,28.65,10.19,0.00
2016-07-03,23.75,13.53,0.00
2016-07-04,20.62,12.37,0.00
2016-07-05,15.30,10.11,6.18
2016-07-06,23.25,5.23,0.00
2016-07-07,20.82,7.43,0.00
2016-07-08,20.69,12.53,6.38
2016-07-09,20.88,10.62,7.50
2016-07-10,22.91,11.56,0.00
2016-07-11,24.29,13.79,0.00
2016-07-12,23.40,9.62,0.27
2016-07-13,24.32,8.66,0.00
2016-07-14,26.31,8.63,0.00
2016-07-15,18.15,11.95,3.41
2016-07-16,20.16,12.36,0.13
2016-07-17,25.72,8.83,2.14
2016-07-18,28.69,8.86,1.68
2016-07-19,24.75,13.58,7.06
2016-07-20,26.05,9.19,0.00
2016-07-21,29.35,8.66,0.00
2016-07-22,24.62,14.22,0.00
2016-07-23,24.95,11.62,0.00
2016-07-24,30.35,8.89,0.00
2016-07-25,29.65,12.46,0.00
2016-07-26,31.55,14.13,0.00
2016-07-27,31.62,11.29,0.00
2016-07-28,33.64,13.90,0.00
2016-07-29,34.89,13.30,0.00
2016-07-30,30.32,14.63,0.00
2016-07-31,22.72,10.95,1.38
2016-08-01,27.29,6.36,0.00
2016-08-02,24.55,9.93,28.96
2016-08-03,26.58,11.96,0.00
2016-08-04,29.29,10.83,0.00
2016-08-05,32.42,11.30,0.00
2016-08-06,29.25,10.76,0.00
2016-08-07,28.08,12.80,0.00
2016-08-08,24.60,9.82,2.00
2016-08-09,26.06,10.67,2.57
2016-08-10,23.91,14.31,0.14
2016-08-11,28.05,10.49,0.00
2016-08-12,29.69,11.20,0.00
2016-08-13,30.42,11.60,0.00
2016-08-14,31.38,12.00,0.00
2016-08-15,32.79,12.40,0.00
2016-08-16,32.49,11.93,0.00
2016-08-17,30.44,12.95,0.00
2016-08-18,28.92,8.90,0.23
2016-08-19,29.89,8.36,0.00
2016-08-20,32.35,9.40,0.00
2016-08-21,28.86,10.63,0.00
2016-08-22,18.36,10.35,3.01
2016-08-23,24.92,9.72,0.00
2016-08-24,26.98,7.59,0.00
2016-08-25,28.29,8.29,0.00
2016-08-26,28.02,10.22,0.00
2016-08-27,27.61,12.28,0.00
2016-08-28,24.21,9.38,0.00
2016-08-29,28.25,10.61,0.00
2016-08-30,26.47,9.49,0.00
2016-08-31,28.62,10.28,0.00
2016-09-01,21.71,10.56,4.03
2016-09-02,19.55,10.25,2.32
2016-09-03,19.92,7.26,0.67
2016-09-04,18.85,8.12,0.00
2016-09-05,20.15,4.95,0.00
2016-09-06,17.55,8.55,1.20
2016-09-07,19.48,9.84,0.18
2016-09-08,18.65,8.57,0.13
2016-09-09,21.96,2.77,0.00
2016-09-10,24.99,8.26,0.00
2016-09-11,19.48,8.46,0.00
2016-09-12,20.28,2.69,0.00
2016-09-13,21.78,2.05,0.00
2016-09-14,23.89,3.66,0.00
2016-09-15,25.82,6.16,0.00
2016-09-16,27.11,5.78,0.00
2016-09-17,18.03,11.22,7.73
2016-09-18,19.05,9.55,0.00
2016-09-19,12.32,3.79,7.81
2016-09-20,15.51,4.01,0.27
2016-09-21,16.99,1.89,0.00
2016-09-22,16.55,2.69,0.00
2016-09-23,12.56,4.12,3.89
2016-09-24,17.21,4.17,0.00
2016-09-25,17.31,7.61,4.23
2016-09-26,22.88,5.19,0.00
2016-09-27,19.11,6.08,0.00
2016-09-28,17.49,3.29,0.00
2016-09-29,17.21,1.53,0.00
2016-09-30,18.72,4.59,0.00
2016-10-01,18.86,5.62,0.00
2016-10-02,16.79,1.29,0.00
2016-10-03,15.62,-0.47,0.00
2016-10-04,15.32,1.16,0.00
2016-10-05,16.26,0.07,0.00
2016-10-06,15.42,3.26,2.90
2016-10-07,16.15,7.29,2.69
2016-10-08,8.03,2.29,7.40
2016-10-09,11.56,3.93,0.60
2016-10-10,6.01,1.42,0.00
2016-10-11,9.62,-0.74,0.00
2016-10-12,10.01,-5.68,0.00
2016-10-13,7.12,0.96,10.74
2016-10-14,13.15,3.22,7.18
2016-10-15,11.52,6.02,0.00
2016-10-16,11.70,3.77,0.00
2016-10-17,8.38,4.62,18.89
2016-10-18,10.65,1.42,2.23
2016-10-19,12.12,3.06,1.14
2016-10-20,10.82,3.88,5.59
2016-10-21,11.11,-0.68,0.00
2016-10-22,13.08,1.39,0.00
2016-10-23,11.22,3.15,0.00
2016-10-24,10.25,4.12,1.99
2016-10-25,11.86,2.77,9.74
2016-10-26,6.15,2.22,7.06
2016-10-27,9.75,5.12,5.12
2016-10-28,10.58,3.49,0.09
2016-10-29,6.86,-0.13,0.00
2016-10-30,8.21,-1.58,0.00
2016-10-31,8.42,4.05,2.99
2016-11-01,10.32,3.95,0.53
2016-11-02,10.48,5.32,0.84
2016-11-03,14.85,2.11,0.00
2016-11-04,11.12,-0.78,0.00
2016-11-05,11.35,3.43,2.92
2016-11-06,12.96,1.27,4.16
2016-11-07,10.68,2.65,0.00
2016-11-08,14.95,2.22,0.00
2016-11-09,12.15,1.77,0.27
2016-11-10,9.42,2.45,0.00
2016-11-11,7.75,1.22,0.00
2016-11-12,11.05,5.21,11.02
2016-11-13,8.17,-0.78,1.69
2016-11-14,11.66,-0.23,0.87
2016-11-15,5.10,-0.84,9.13
2016-11-16,7.26,-1.29,0.00
2016-11-17,4.78,-0.71,0.00
2016-11-18,3.95,-3.44,0.00
2016-11-19,2.92,-1.11,2.14
2016-11-20,4.56,1.31,0.34
2016-11-21,8.85,-0.21,0.00
2016-11-22,7.05,-0.91,0.00
2016-11-23,7.72,1.95,0.90
2016-11-24,6.70,1.11,0.00
2016-11-25,9.76,0.71,0.00
2016-11-26,3.85,1.35,1.96
2016-11-27,7.52,1.02,1.63
2016-11-28,6.32,0.66,2.22
2016-11-29,4.99,-3.61,0.00
2016-11-30,3.72,-0.65,1.69
2016-12-01,4.45,-3.83,0.13
2016-12-02,1.10,-4.73,3.23
2016-12-03,3.85,-1.38,1.64
2016-12-04,1.35,-6.24,0.40
2016-12-05,-2.42,-8.61,0.00
2016-12-06,-3.68,-8.33,0.00
2016-12-07,-8.95,-12.58,0.00
2016-12-08,-7.75,-13.74,0.00
2016-12-09,-9.15,-12.91,2.53
2016-12-10,-4.92,-10.98,2.73
2016-12-11,-4.18,-7.15,4.53
2016-12-12,-6.64,-15.71,0.00
2016-12-13,-9.52,-20.84,0.00
2016-12-14,-11.98,-21.97,0.00
2016-12-15,-11.99,-18.86,0.00
2016-12-16,-12.78,-21.10,0.00
2016-12-17,-11.32,-23.71,0.00
2016-12-18,-7.29,-12.54,0.40
2016-12-19,-3.82,-8.41,1.14
2016-12-20,5.24,-5.26,3.47
2016-12-21,3.13,-5.78,0.09
2016-12-22,1.31,-6.62,0.00
2016-12-23,-2.32,-4.88,3.74
2016-12-24,-1.98,-4.41,0.14
2016-12-25,-3.81,-8.79,0.00
2016-12-26,-4.19,-11.98,2.49
2016-12-27,-0.54,-5.82,2.13
2016-12-28,-0.85,-7.20,0.00
2016-12-29,0.45,-4.65,0.71
2016-12-30,-1.55,-9.47,0.00
2016-12-31,-4.18,-15.54,2.27
2017-01-01,-3.49,-6.79,0.41
2017-01-02,-6.45,-16.02,0.00
2017-01-03,-11.65,-23.07,0.00
2017-01-04,-12.04,-23.27,0.00
2017-01-05,-10.58,-20.77,0.00
2017-01-06,-9.22,-14.08,0.00
2017-01-07,-8.72,-17.65,0.00
2017-01-08,-7.45,-14.51,5.13
2017-01-09,-1.28,-8.82,1.49
2017-01-10,-8.12,-15.55,0.00
2017-01-11,-12.51,-23.84,0.00
2017-01-12,-12.11,-24.14,0.00
2017-01-13,-10.35,-18.15,0.00
2017-01-14,-7.38,-18.74,0.00
2017-01-15,-3.88,-11.38,0.00
2017-01-16,-4.98,-7.38,0.00
2017-01-17,-1.64,-5.54,0.00
2017-01-18,1.26,-3.20,1.48
2017-01-19,3.81,-3.42,0.00
2017-01-20,1.99,-3.52,0.00
2017-01-21,0.38,-3.71,0.32
2017-01-22,1.06,-4.14,0.54
2017-01-23,1.36,-3.78,0.00
2017-01-24,0.39,-2.76,0.00
2017-01-25,0.46,-2.99,0.00
2017-01-26,2.22,-2.48,0.00
2017-01-27,-0.48,-2.48,0.00
2017-01-28,1.08,-1.68,0.00
2017-01-29,0.84,-2.17,0.00
2017-01-30,-0.15,-5.45,0.00
2017-01-31,-2.31,-14.41,0.00
2017-02-01,-5.38,-17.01,0.00
2017-02-02,-7.73,-19.02,0.00
2017-02-03,-9.02,-16.61,8.61
2017-02-04,-6.32,-9.75,4.92
2017-02-05,-6.72,-10.98,3.20
2017-02-06,-6.31,-11.15,1.62
2017-02-07,-9.91,-18.79,0.00
2017-02-08,-10.99,-21.87,1.55
2017-02-09,-0.45,-11.60,3.63
2017-02-10,2.74,-2.47,0.00
2017-02-11,3.52,-8.18,0.00
2017-02-12,0.92,-6.91,0.00
2017-02-13,2.74,-10.31,0.00
2017-02-14,-0.25,-12.25,0.00
2017-02-15,4.36,-3.59,1.27
2017-02-16,7.09,0.05,0.00
2017-02-17,5.65,-3.79,0.00
2017-02-18,0.86,-5.63,2.28
2017-02-19,4.87,-1.24,1.34
2017-02-20,3.99,-3.18,0.00
2017-02-21,5.19,-3.25,0.00
2017-02-22,3.99,-4.14,0.00
2017-02-23,1.19,-10.74,0.00
2017-02-24,2.32,-6.04,0.00
2017-02-25,0.21,-9.82,0.00
2017-02-26,-0.86,-8.36,0.94
2017-02-27,-2.91,-12.81,0.09
2017-02-28,0.36,-11.38,0.00
2017-03-01,0.16,-3.14,1.62
2017-03-02,3.11,-3.79,0.00
2017-03-03,5.89,0.53,0.70
2017-03-04,4.85,-4.16,0.72
2017-03-05,-2.52,-7.12,2.14
2017-03-06,4.52,-8.41,0.09
2017-03-07,0.51,-7.93,0.61
2017-03-08,3.72,-5.38,0.09
2017-03-09,-0.11,-5.11,5.81
2017-03-10,4.96,-5.74,0.40
2017-03-11,1.06,-2.79,0.67
2017-03-12,8.39,-1.04,0.26
2017-03-13,6.16,0.16,0.00
2017-03-14,8.28,0.15,5.67
2017-03-15,6.16,0.27,8.32
2017-03-16,10.41,-2.44,0.13
2017-03-17,7.10,-4.88,0.00
2017-03-18,11.06,0.21,1.94
2017-03-19,8.10,-4.03,0.00
2017-03-20,6.99,-6.56,0.00
2017-03-21,4.75,1.22,5.08
2017-03-22,9.79,1.45,1.02
2017-03-23,10.06,-1.23,0.40
2017-03-24,5.79,0.31,3.93
2017-03-25,10.96,-2.74,0.00
2017-03-26,5.02,-3.94,0.53
2017-03-27,11.59,1.28,1.87
2017-03-28,9.05,2.25,1.63
2017-03-29,6.45,2.75,12.64
2017-03-30,9.44,1.49,1.31
2017-03-31,13.56,-3.38,0.00
2017-04-01,14.80,4.41,0.87
2017-04-02,9.65,-0.23,0.62
2017-04-03,10.45,-4.74,0.09
2017-04-04,10.69,-4.97,0.00
2017-04-05,7.35,3.89,0.26
2017-04-06,8.12,2.96,6.56
2017-04-07,10.01,2.92,3.09
2017-04-08,12.94,1.14,0.00
2017-04-09,13.62,3.76,0.00
2017-04-10,5.50,0.79,1.66
2017-04-11,11.22,-2.51,0.00
2017-04-12,5.89,1.96,4.37
2017-04-13,10.65,3.42,12.56
2017-04-14,10.92,-1.68,0.00
2017-04-15,12.25,3.79,0.00
2017-04-16,12.35,-3.11,0.00
2017-04-17,12.15,5.95,6.40
2017-04-18,13.88,3.66,4.10
2017-04-19,13.85,0.85,0.53
2017-04-20,10.54,5.34,10.40
2017-04-21,14.02,3.62,0.36
2017-04-22,11.39,3.44,0.39
2017-04-23,14.34,-1.15,0.26
2017-04-24,13.02,3.95,0.00
2017-04-25,13.99,2.16,2.11
2017-04-26,15.12,5.65,5.95
2017-04-27,9.48,4.45,0.93
2017-04-28,14.88,0.45,0.09
2017-04-29,12.68,-0.23,0.53
2017-04-30,12.62,2.99,0.09
2017-05-01,14.30,-0.25,2.72
2017-05-02,16.45,1.02,0.18
2017-05-03,13.94,7.04,2.80
2017-05-04,23.12,5.69,7.50
2017-05-05,16.41,10.54,13.29
2017-05-06,14.44,5.80,0.13
2017-05-07,15.69,0.56,0.00
2017-05-08,12.39,2.25,0.86
2017-05-09,18.04,1.54,0.00
2017-05-10,19.49,9.59,0.00
2017-05-11,14.44,6.78,14.47
2017-05-12,12.62,4.48,0.67
2017-05-13,14.15,-0.04,1.93
2017-05-14,13.65,3.75,2.12
2017-05-15,12.75,1.46,5.41
2017-05-16,11.75,3.98,8.56
2017-05-17,19.09,2.49,0.92
2017-05-18,19.79,2.67,0.00
2017-05-19,21.65,4.69,0.00
2017-05-20,23.42,9.68,0.00
2017-05-21,26.65,5.72,0.00
2017-05-22,27.62,7.56,0.00
2017-05-23,29.55,10.66,0.35
2017-05-24,13.66,4.94,0.14
2017-05-25,20.99,4.56,0.00
2017-05-26,24.45,4.40,0.00
2017-05-27,28.64,7.98,0.00
2017-05-28,30.02,8.99,0.00
2017-05-29,30.42,9.90,0.00
2017-05-30,29.52,9.66,3.07
2017-05-31,24.30,11.76,5.50
2017-06-01,19.10,10.46,8.29
2017-06-02,22.75,6.12,0.00
2017-06-03,23.99,7.03,0.00
2017-06-04,22.51,9.04,0.00
2017-06-05,23.35,4.93,0.00
2017-06-06,26.32,6.73,0.00
2017-06-07,28.12,8.63,0.00
2017-06-08,24.09,12.29,0.13
2017-06-09,21.96,9.30,0.13
2017-06-10,15.29,5.90,1.20
2017-06-11,20.49,8.86,0.00
2017-06-12,25.75,5.76,0.00
2017-06-13,23.49,11.35,0.00
2017-06-14,21.09,8.16,0.00
2017-06-15,18.19,5.99,0.09
2017-06-16,21.88,11.06,0.00
2017-06-17,20.92,5.69,0.00
2017-06-18,21.75,10.07,0.00
2017-06-19,21.08,8.96,0.00
2017-06-20,27.05,8.73,0.00
2017-06-21,21.54,9.96,1.79
2017-06-22,22.25,4.26,0.00
2017-06-23,25.75,4.60,0.00
2017-06-24,29.56,7.16,0.00
2017-06-25,31.15,9.73,0.00
2017-06-26,32.36,15.58,0.00
2017-06-27,25.75,9.83,0.00
2017-06-28,23.66,9.83,0.94
2017-06-29,27.75,7.29,0.00
2017-06-30,31.82,10.68,0.00
2017-07-01,31.51,14.38,0.00
2017-07-02,32.81,12.39,0.00
2017-07-03,27.76,14.87,0.00
2017-07-04,30.06,7.99,0.00
2017-07-05,32.94,11.14,0.00
2017-07-06,35.74,14.04,0.00
2017-07-07,32.54,15.64,0.00
2017-07-08,32.56,10.94,0.00
2017-07-09,31.41,13.18,0.00
2017-07-10,27.91,16.16,0.00
2017-07-11,27.46,14.12,0.00
2017-07-12,30.91,12.47,0.00
2017-07-13,29.46,11.28,0.00
2017-07-14,32.61,9.78,0.00
2017-07-15,34.27,11.04,0.00
2017-07-16,23.50,12.92,0.00
2017-07-17,24.26,7.93,0.00
2017-07-18,28.26,7.38,0.00
2017-07-19,31.66,10.08,0.00
2017-07-20,26.31,11.73,0.00
2017-07-21,23.71,8.48,0.00
2017-07-22,29.16,15.12,0.00
2017-07-23,32.14,14.24,0.00
2017-07-24,24.66,6.94,0.00
2017-07-25,29.16,6.93,0.00
2017-07-26,35.34,11.64,0.00
2017-07-27,32.24,15.84,0.00
2017-07-28,30.91,9.53,0.00
2017-07-29,33.72,10.19,0.00
2017-07-30,31.52,11.68,0.00
2017-07-31,30.06,10.03,0.00
2017-08-01,29.81,11.93,0.00
2017-08-02,32.51,9.39,0.00
2017-08-03,33.22,10.18,0.00
2017-08-04,31.26,12.03,0.00
2017-08-05,31.41,10.94,0.00
2017-08-06,31.71,10.58,0.00
2017-08-07,29.97,11.98,0.00
2017-08-08,27.81,12.13,0.00
2017-08-09,28.01,10.13,0.00
2017-08-10,29.52,10.78,0.00
2017-08-11,33.27,11.23,0.00
2017-08-12,31.56,11.34,0.14
2017-08-13,26.96,15.96,0.00
2017-08-14,21.86,11.93,0.00
2017-08-15,25.96,6.33,0.00
2017-08-16,29.31,8.38,0.00
2017-08-17,30.21,10.63,0.00
2017-08-18,29.02,13.53,0.00
2017-08-19,23.36,11.68,0.00
2017-08-20,24.26,9.43,0.00
2017-08-21,26.81,8.23,0.00
2017-08-22,31.76,9.63,0.00
2017-08-23,31.41,12.84,0.00
2017-08-24,24.86,11.02,0.00
2017-08-25,20.71,4.73,0.00
2017-08-26,28.06,4.88,0.00
2017-08-27,31.51,8.49,0.00
2017-08-28,31.71,10.48,0.00
2017-08-29,28.34,12.34,0.00
2017-08-30,28.94,11.94,0.00
2017-08-31,27.44,13.04,0.00
2017-09-01,31.24,13.54,0.00
2017-09-02,34.31,11.53,0.00
2017-09-03,31.11,12.73,0.00
2017-09-04,30.71,11.73,0.00
2017-09-05,25.51,11.68,0.00
2017-09-06,26.91,14.33,0.00
2017-09-07,26.06,11.33,0.00
2017-09-08,26.51,14.21,2.42
2017-09-09,20.34,15.34,1.87
2017-09-10,23.34,7.24,0.00
